OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OD023129,O07461,P0079,4,74.97,299.88
OD023130,O07933,P0017,5,174.46,872.3
OD023131,O00930,P0171,5,250.72,1253.6
OD023132,O18933,P0137,2,48.56,97.12
OD023133,O04189,P0100,3,170.87,512.61
OD023134,O08211,P0075,2,269.25,538.5
OD023135,O07827,P0107,4,318.81,1275.24
OD023136,O11891,P0107,5,318.81,1594.05
OD023137,O07656,P0130,5,471.59,2357.95
OD023138,O17246,P0102,5,156.97,784.85
OD023139,O06319,P0156,5,169.31,846.55
OD023140,O03228,P0048,4,449.27,1797.08
OD023141,O19153,P0146,5,294.49,1472.45
OD023142,O15217,P0022,5,343.21,1716.05
OD023143,O09166,P0133,3,346.74,1040.22
OD023144,O10132,P0003,1,27.57,27.57
OD023145,O04317,P0125,5,258.01,1290.05
OD023146,O16640,P0097,2,181.76,363.52
OD023147,O15113,P0014,2,520.3,1040.6
OD023148,O08714,P0177,3,328.46,985.38
OD023149,O19529,P0028,2,370.0,740.0
OD023150,O13712,P0156,4,169.31,677.24
OD023151,O10157,P0005,4,168.41,673.64
OD023152,O16276,P0159,4,473.08,1892.32
OD023153,O16424,P0008,5,223.46,1117.3
OD023154,O18067,P0100,5,170.87,854.35
OD023155,O06039,P0104,1,342.08,342.08
OD023156,O11418,P0160,3,312.31,936.93
OD023157,O10041,P0011,2,216.91,433.82
OD023158,O09580,P0168,1,417.68,417.68
OD023159,O14355,P0055,3,146.64,439.92
OD023160,O09852,P0196,4,226.95,907.8
OD023161,O02979,P0039,3,498.62,1495.86
OD023162,O04783,P0020,5,377.41,1887.05
OD023163,O17581,P0199,5,568.56,2842.8
OD023164,O01645,P0083,1,160.78,160.78
OD023165,O16606,P0036,1,160.41,160.41
OD023166,O14229,P0063,5,397.44,1987.2
OD023167,O00198,P0116,5,86.56,432.8
OD023168,O03969,P0168,1,417.68,417.68
OD023169,O13175,P0195,4,512.77,2051.08
OD023170,O07332,P0151,4,500.53,2002.12
OD023171,O06464,P0114,4,352.5,1410.0
OD023172,O19570,P0040,5,177.49,887.45
OD023173,O01604,P0063,4,397.44,1589.76
OD023174,O11426,P0150,5,251.01,1255.05
OD023175,O10881,P0123,1,100.49,100.49
OD023176,O16439,P0102,4,156.97,627.88
OD023177,O10064,P0125,3,258.01,774.03
OD023178,O11452,P0009,4,475.89,1903.56
OD023179,O17915,P0030,3,519.2,1557.6
OD023180,O04665,P0182,2,66.9,133.8
OD023181,O15986,P0177,4,328.46,1313.84
OD023182,O18415,P0118,5,199.52,997.6
OD023183,O17426,P0102,4,156.97,627.88
OD023184,O07159,P0141,4,306.72,1226.88
OD023185,O08115,P0063,1,397.44,397.44
OD023186,O17563,P0185,2,279.65,559.3
OD023187,O14556,P0104,3,342.08,1026.24
OD023188,O14193,P0174,1,270.27,270.27
OD023189,O08939,P0074,2,282.73,565.46
OD023190,O16687,P0163,2,240.44,480.88
OD023191,O17136,P0051,1,516.1,516.1
OD023192,O04852,P0148,5,96.04,480.2
OD023193,O07576,P0082,4,71.82,287.28
OD023194,O03939,P0087,3,523.1,1569.3
OD023195,O00833,P0145,2,259.84,519.68
OD023196,O06297,P0189,3,458.99,1376.97
OD023197,O13868,P0113,5,347.57,1737.85
OD023198,O00748,P0164,2,216.61,433.22
OD023199,O15893,P0070,5,586.6,2933.0
OD023200,O05118,P0148,4,96.04,384.16
OD023201,O04301,P0149,2,477.67,955.34
OD023202,O00574,P0128,2,544.24,1088.48
OD023203,O02638,P0194,2,548.36,1096.72
OD023204,O07821,P0158,1,63.81,63.81
OD023205,O19290,P0086,1,382.17,382.17
OD023206,O17599,P0029,5,54.7,273.5
OD023207,O06509,P0119,1,184.94,184.94
OD023208,O08993,P0136,3,226.1,678.3
OD023209,O01668,P0030,2,519.2,1038.4
OD023210,O00695,P0002,3,478.19,1434.57
OD023211,O14909,P0020,5,377.41,1887.05
OD023212,O17649,P0039,5,498.62,2493.1
OD023213,O01700,P0091,3,66.57,199.71
OD023214,O12162,P0064,5,181.82,909.1
OD023215,O14297,P0133,3,346.74,1040.22
OD023216,O02648,P0013,1,141.68,141.68
OD023217,O07300,P0104,2,342.08,684.16
OD023218,O18242,P0012,5,497.52,2487.6
OD023219,O05542,P0057,4,185.42,741.68
OD023220,O02995,P0143,1,194.05,194.05
OD023221,O03565,P0066,1,318.12,318.12
OD023222,O07088,P0164,1,216.61,216.61
OD023223,O07729,P0043,3,392.36,1177.08
OD023224,O03996,P0188,3,320.71,962.13
OD023225,O16045,P0187,3,281.72,845.16
OD023226,O12365,P0116,4,86.56,346.24
OD023227,O08130,P0039,3,498.62,1495.86
OD023228,O07381,P0087,3,523.1,1569.3
OD023229,O01184,P0116,4,86.56,346.24
OD023230,O17899,P0065,4,62.97,251.88
OD023231,O00101,P0140,4,28.02,112.08
OD023232,O07867,P0199,5,568.56,2842.8
OD023233,O13387,P0094,2,239.61,479.22
OD023234,O12608,P0139,5,507.54,2537.7
OD023235,O10503,P0010,5,514.44,2572.2
OD023236,O19150,P0020,4,377.41,1509.64
OD023237,O13807,P0045,5,79.84,399.2
OD023238,O08184,P0117,5,399.85,1999.25
OD023239,O18470,P0152,2,373.01,746.02
OD023240,O05576,P0140,5,28.02,140.1
OD023241,O05356,P0062,2,354.7,709.4
OD023242,O09093,P0124,5,483.43,2417.15
OD023243,O14176,P0008,3,223.46,670.38
OD023244,O19432,P0046,5,499.38,2496.9
OD023245,O06814,P0126,2,478.08,956.16
OD023246,O17748,P0013,5,141.68,708.4
OD023247,O15910,P0040,2,177.49,354.98
OD023248,O07887,P0141,1,306.72,306.72
OD023249,O10581,P0081,1,580.49,580.49
OD023250,O05404,P0156,5,169.31,846.55
OD023251,O11774,P0175,3,123.39,370.17
OD023252,O01641,P0001,4,409.01,1636.04
OD023253,O02281,P0193,1,489.97,489.97
OD023254,O10889,P0012,5,497.52,2487.6
OD023255,O13262,P0121,1,491.35,491.35
OD023256,O07316,P0084,4,216.64,866.56
OD023257,O04126,P0200,5,378.2,1891.0
OD023258,O13995,P0179,3,115.48,346.44
OD023259,O08278,P0110,3,114.53,343.59
OD023260,O17058,P0144,2,254.25,508.5
OD023261,O05574,P0032,2,434.51,869.02
OD023262,O09015,P0021,3,290.75,872.25
OD023263,O18818,P0054,5,297.52,1487.6
OD023264,O00099,P0077,1,141.31,141.31
OD023265,O17956,P0114,2,352.5,705.0
OD023266,O15875,P0186,2,101.22,202.44
OD023267,O13870,P0156,5,169.31,846.55
OD023268,O08357,P0035,4,427.56,1710.24
OD023269,O00552,P0180,2,47.57,95.14
OD023270,O05153,P0115,5,590.53,2952.65
OD023271,O16258,P0105,3,215.98,647.94
OD023272,O10190,P0004,2,101.47,202.94
OD023273,O05534,P0166,1,300.35,300.35
OD023274,O04628,P0052,4,591.27,2365.08
OD023275,O16129,P0023,1,444.86,444.86
OD023276,O12380,P0164,5,216.61,1083.05
OD023277,O11094,P0038,3,162.92,488.76
OD023278,O05866,P0145,4,259.84,1039.36
OD023279,O15843,P0122,4,324.25,1297.0
OD023280,O13110,P0101,1,251.11,251.11
OD023281,O01306,P0029,5,54.7,273.5
OD023282,O08359,P0030,2,519.2,1038.4
OD023283,O03036,P0188,5,320.71,1603.55
OD023284,O12576,P0095,2,402.16,804.32
OD023285,O13862,P0059,3,114.52,343.56
OD023286,O15155,P0036,3,160.41,481.23
OD023287,O04314,P0035,4,427.56,1710.24
OD023288,O02609,P0085,2,521.62,1043.24
OD023289,O18492,P0144,1,254.25,254.25
OD023290,O07214,P0133,4,346.74,1386.96
OD023291,O12288,P0131,4,334.29,1337.16
OD023292,O09211,P0031,4,365.5,1462.0
OD023293,O13839,P0127,1,290.85,290.85
OD023294,O10720,P0190,3,554.5,1663.5
OD023295,O13930,P0026,1,526.93,526.93
OD023296,O01678,P0125,3,258.01,774.03
OD023297,O17678,P0019,4,320.63,1282.52
OD023298,O13107,P0035,1,427.56,427.56
OD023299,O13508,P0101,2,251.11,502.22
OD023300,O06840,P0016,3,34.47,103.41
OD023301,O00535,P0184,5,428.53,2142.65
OD023302,O05380,P0078,1,259.24,259.24
OD023303,O17418,P0148,4,96.04,384.16
OD023304,O18118,P0124,4,483.43,1933.72
OD023305,O06129,P0117,4,399.85,1599.4
OD023306,O10524,P0146,4,294.49,1177.96
OD023307,O09112,P0099,3,122.28,366.84
OD023308,O08602,P0094,4,239.61,958.44
OD023309,O15199,P0174,1,270.27,270.27
OD023310,O18719,P0106,3,64.16,192.48
OD023311,O09234,P0028,4,370.0,1480.0
OD023312,O05676,P0151,2,500.53,1001.06
OD023313,O13823,P0060,2,327.36,654.72
OD023314,O04786,P0080,2,562.55,1125.1
OD023315,O15109,P0069,2,53.5,107.0
OD023316,O03353,P0136,2,226.1,452.2
OD023317,O15181,P0194,5,548.36,2741.8
OD023318,O12698,P0144,1,254.25,254.25
OD023319,O06450,P0040,3,177.49,532.47
OD023320,O14849,P0077,3,141.31,423.93
OD023321,O02658,P0117,3,399.85,1199.55
OD023322,O03268,P0163,3,240.44,721.32
OD023323,O11922,P0105,5,215.98,1079.9
OD023324,O14090,P0041,3,500.86,1502.58
OD023325,O04160,P0061,1,164.97,164.97
OD023326,O17078,P0071,1,146.86,146.86
OD023327,O03498,P0059,4,114.52,458.08
OD023328,O08547,P0033,3,62.77,188.31
OD023329,O07563,P0148,4,96.04,384.16
OD023330,O05655,P0033,1,62.77,62.77
OD023331,O18178,P0184,4,428.53,1714.12
OD023332,O08293,P0109,1,415.03,415.03
OD023333,O17942,P0098,2,246.17,492.34
OD023334,O11511,P0090,3,281.38,844.14
OD023335,O11705,P0134,5,317.66,1588.3
OD023336,O19357,P0067,2,74.72,149.44
OD023337,O06435,P0110,4,114.53,458.12
OD023338,O00036,P0110,3,114.53,343.59
OD023339,O15519,P0060,2,327.36,654.72
OD023340,O01829,P0190,3,554.5,1663.5
OD023341,O13752,P0039,2,498.62,997.24
OD023342,O13024,P0045,2,79.84,159.68
OD023343,O12427,P0165,1,256.81,256.81
OD023344,O07832,P0173,2,336.58,673.16
OD023345,O17614,P0186,3,101.22,303.66
OD023346,O07828,P0105,1,215.98,215.98
OD023347,O14865,P0130,3,471.59,1414.77
OD023348,O01103,P0049,1,524.2,524.2
OD023349,O14952,P0113,1,347.57,347.57
OD023350,O04791,P0034,3,379.93,1139.79
OD023351,O03623,P0022,4,343.21,1372.84
OD023352,O05032,P0014,1,520.3,520.3
OD023353,O07063,P0182,5,66.9,334.5
OD023354,O15297,P0072,2,582.19,1164.38
OD023355,O16911,P0200,3,378.2,1134.6
OD023356,O17139,P0191,3,129.56,388.68
OD023357,O07938,P0177,1,328.46,328.46
OD023358,O14948,P0099,1,122.28,122.28
OD023359,O13363,P0008,1,223.46,223.46
OD023360,O10635,P0029,3,54.7,164.1
OD023361,O01896,P0072,4,582.19,2328.76
OD023362,O09483,P0042,5,313.18,1565.9
OD023363,O01105,P0153,5,416.39,2081.95
OD023364,O11050,P0034,5,379.93,1899.65
OD023365,O09181,P0138,5,400.8,2004.0
OD023366,O06970,P0035,1,427.56,427.56
OD023367,O09686,P0130,3,471.59,1414.77
OD023368,O00947,P0093,2,524.41,1048.82
OD023369,O15577,P0184,2,428.53,857.06
OD023370,O12086,P0117,4,399.85,1599.4
OD023371,O18611,P0075,3,269.25,807.75
OD023372,O08873,P0028,3,370.0,1110.0
OD023373,O17911,P0173,2,336.58,673.16
OD023374,O06172,P0074,5,282.73,1413.65
OD023375,O18425,P0104,2,342.08,684.16
OD023376,O18488,P0084,5,216.64,1083.2
OD023377,O15582,P0135,4,529.51,2118.04
OD023378,O15530,P0152,3,373.01,1119.03
OD023379,O17819,P0111,3,578.02,1734.06
OD023380,O10326,P0175,1,123.39,123.39
OD023381,O18454,P0160,1,312.31,312.31
OD023382,O18159,P0094,3,239.61,718.83
OD023383,O08994,P0127,5,290.85,1454.25
OD023384,O14554,P0148,1,96.04,96.04
OD023385,O02948,P0143,3,194.05,582.15
OD023386,O15031,P0111,1,578.02,578.02
OD023387,O09668,P0026,3,526.93,1580.79
OD023388,O19928,P0165,2,256.81,513.62
OD023389,O05158,P0169,4,251.02,1004.08
OD023390,O17200,P0058,2,451.98,903.96
OD023391,O11430,P0196,1,226.95,226.95
OD023392,O15270,P0017,2,174.46,348.92
OD023393,O17541,P0191,3,129.56,388.68
OD023394,O16538,P0016,1,34.47,34.47
OD023395,O00276,P0171,3,250.72,752.16
OD023396,O08199,P0030,5,519.2,2596.0
OD023397,O05427,P0018,2,278.04,556.08
OD023398,O19891,P0095,1,402.16,402.16
OD023399,O11637,P0043,4,392.36,1569.44
OD023400,O17416,P0105,3,215.98,647.94
OD023401,O02465,P0088,4,120.47,481.88
OD023402,O03359,P0041,3,500.86,1502.58
OD023403,O16083,P0034,5,379.93,1899.65
OD023404,O16333,P0085,1,521.62,521.62
OD023405,O14789,P0047,2,316.43,632.86
OD023406,O07303,P0131,2,334.29,668.58
OD023407,O19860,P0018,3,278.04,834.12
OD023408,O08600,P0174,5,270.27,1351.35
OD023409,O07957,P0028,4,370.0,1480.0
OD023410,O13819,P0077,5,141.31,706.55
OD023411,O00866,P0025,2,209.5,419.0
OD023412,O09841,P0079,5,74.97,374.85
OD023413,O15467,P0101,4,251.11,1004.44
OD023414,O07097,P0122,1,324.25,324.25
OD023415,O06264,P0072,3,582.19,1746.57
OD023416,O15559,P0078,4,259.24,1036.96
OD023417,O02686,P0084,2,216.64,433.28
OD023418,O11487,P0183,2,253.2,506.4
OD023419,O01492,P0035,5,427.56,2137.8
OD023420,O03871,P0127,5,290.85,1454.25
OD023421,O01865,P0144,4,254.25,1017.0
OD023422,O18622,P0085,5,521.62,2608.1
OD023423,O08526,P0118,3,199.52,598.56
OD023424,O06535,P0163,2,240.44,480.88
OD023425,O02858,P0177,3,328.46,985.38
OD023426,O19767,P0070,4,586.6,2346.4
OD023427,O00552,P0023,1,444.86,444.86
OD023428,O07384,P0080,5,562.55,2812.75
OD023429,O12681,P0057,4,185.42,741.68
OD023430,O13310,P0116,3,86.56,259.68
OD023431,O03525,P0067,3,74.72,224.16
OD023432,O05516,P0169,2,251.02,502.04
OD023433,O11552,P0115,2,590.53,1181.06
OD023434,O06882,P0184,1,428.53,428.53
OD023435,O08793,P0166,3,300.35,901.05
OD023436,O17376,P0062,1,354.7,354.7
OD023437,O18659,P0083,3,160.78,482.34
OD023438,O03054,P0181,1,137.94,137.94
OD023439,O18172,P0144,2,254.25,508.5
OD023440,O18646,P0001,1,409.01,409.01
OD023441,O02171,P0145,2,259.84,519.68
OD023442,O10696,P0082,5,71.82,359.1
OD023443,O18217,P0086,4,382.17,1528.68
OD023444,O15667,P0006,2,549.08,1098.16
OD023445,O03063,P0173,5,336.58,1682.9
OD023446,O14543,P0098,5,246.17,1230.85
OD023447,O13056,P0002,2,478.19,956.38
OD023448,O08324,P0185,3,279.65,838.95
OD023449,O18300,P0061,2,164.97,329.94
OD023450,O04818,P0082,3,71.82,215.46
OD023451,O03532,P0099,3,122.28,366.84
OD023452,O15336,P0120,5,177.82,889.1
OD023453,O09291,P0152,3,373.01,1119.03
OD023454,O01626,P0088,1,120.47,120.47
OD023455,O17463,P0020,1,377.41,377.41
OD023456,O13090,P0057,2,185.42,370.84
OD023457,O16251,P0172,5,292.58,1462.9
OD023458,O17844,P0161,4,254.55,1018.2
OD023459,O06027,P0021,3,290.75,872.25
OD023460,O08935,P0049,5,524.2,2621.0
OD023461,O06155,P0125,1,258.01,258.01
OD023462,O09295,P0073,4,171.9,687.6
OD023463,O01398,P0071,2,146.86,293.72
OD023464,O02726,P0161,1,254.55,254.55
OD023465,O10811,P0133,3,346.74,1040.22
OD023466,O01067,P0111,4,578.02,2312.08
OD023467,O02264,P0166,1,300.35,300.35
OD023468,O16549,P0147,2,561.52,1123.04
OD023469,O03627,P0074,2,282.73,565.46
OD023470,O08163,P0018,4,278.04,1112.16
OD023471,O15977,P0075,5,269.25,1346.25
OD023472,O06932,P0181,4,137.94,551.76
OD023473,O11358,P0046,5,499.38,2496.9
OD023474,O11774,P0031,5,365.5,1827.5
OD023475,O18422,P0193,3,489.97,1469.91
OD023476,O01164,P0009,3,475.89,1427.67
OD023477,O11024,P0110,4,114.53,458.12
OD023478,O03934,P0174,3,270.27,810.81
OD023479,O19593,P0170,4,359.24,1436.96
OD023480,O04989,P0099,5,122.28,611.4
OD023481,O03617,P0119,5,184.94,924.7
OD023482,O08671,P0120,3,177.82,533.46
OD023483,O15163,P0176,5,250.73,1253.65
OD023484,O17324,P0046,1,499.38,499.38
OD023485,O02270,P0139,4,507.54,2030.16
OD023486,O12966,P0014,1,520.3,520.3
OD023487,O11829,P0111,4,578.02,2312.08
OD023488,O13285,P0006,4,549.08,2196.32
OD023489,O17741,P0055,4,146.64,586.56
OD023490,O11574,P0160,3,312.31,936.93
OD023491,O01384,P0114,3,352.5,1057.5
OD023492,O10772,P0035,2,427.56,855.12
OD023493,O02349,P0148,1,96.04,96.04
OD023494,O09667,P0027,1,344.79,344.79
OD023495,O10434,P0097,5,181.76,908.8
OD023496,O07777,P0133,5,346.74,1733.7
OD023497,O16960,P0085,1,521.62,521.62
OD023498,O10595,P0050,3,430.99,1292.97
OD023499,O01869,P0189,3,458.99,1376.97
OD023500,O04827,P0155,5,325.81,1629.05
OD023501,O12537,P0031,4,365.5,1462.0
OD023502,O16961,P0192,3,587.12,1761.36
OD023503,O15811,P0176,1,250.73,250.73
OD023504,O14692,P0022,4,343.21,1372.84
OD023505,O00125,P0035,2,427.56,855.12
OD023506,O02353,P0081,5,580.49,2902.45
OD023507,O13366,P0162,3,80.7,242.1
OD023508,O01209,P0008,1,223.46,223.46
OD023509,O18058,P0144,1,254.25,254.25
OD023510,O10512,P0015,5,356.28,1781.4
OD023511,O04323,P0141,1,306.72,306.72
OD023512,O07396,P0174,1,270.27,270.27
OD023513,O10724,P0025,1,209.5,209.5
OD023514,O01881,P0081,4,580.49,2321.96
OD023515,O07822,P0087,3,523.1,1569.3
OD023516,O02585,P0140,1,28.02,28.02
OD023517,O10544,P0131,3,334.29,1002.87
OD023518,O02761,P0138,2,400.8,801.6
OD023519,O00693,P0082,1,71.82,71.82
OD023520,O18262,P0063,5,397.44,1987.2
OD023521,O11375,P0102,4,156.97,627.88
OD023522,O06480,P0012,1,497.52,497.52
OD023523,O08093,P0029,2,54.7,109.4
OD023524,O01454,P0040,1,177.49,177.49
OD023525,O04714,P0167,3,265.03,795.09
OD023526,O06007,P0076,4,313.94,1255.76
OD023527,O06351,P0113,4,347.57,1390.28
OD023528,O14636,P0067,4,74.72,298.88
OD023529,O03613,P0138,5,400.8,2004.0
OD023530,O12377,P0100,2,170.87,341.74
OD023531,O13382,P0168,2,417.68,835.36
OD023532,O17921,P0083,3,160.78,482.34
OD023533,O04242,P0174,4,270.27,1081.08
OD023534,O10686,P0075,1,269.25,269.25
OD023535,O06977,P0083,1,160.78,160.78
OD023536,O19686,P0017,1,174.46,174.46
OD023537,O17957,P0137,3,48.56,145.68
OD023538,O02676,P0147,2,561.52,1123.04
OD023539,O10580,P0199,1,568.56,568.56
OD023540,O05797,P0140,1,28.02,28.02
OD023541,O14458,P0009,2,475.89,951.78
OD023542,O09585,P0138,5,400.8,2004.0
OD023543,O16851,P0009,5,475.89,2379.45
OD023544,O18235,P0035,5,427.56,2137.8
OD023545,O03156,P0058,3,451.98,1355.94
OD023546,O10891,P0013,4,141.68,566.72
OD023547,O03562,P0068,1,368.39,368.39
OD023548,O08841,P0108,3,128.73,386.19
OD023549,O11442,P0189,5,458.99,2294.95
OD023550,O17276,P0115,1,590.53,590.53
OD023551,O14435,P0119,5,184.94,924.7
OD023552,O11454,P0022,1,343.21,343.21
OD023553,O16747,P0078,4,259.24,1036.96
OD023554,O12055,P0154,3,207.17,621.51
OD023555,O17851,P0126,1,478.08,478.08
OD023556,O09301,P0117,5,399.85,1999.25
OD023557,O03090,P0012,1,497.52,497.52
OD023558,O18327,P0101,4,251.11,1004.44
OD023559,O10134,P0133,2,346.74,693.48
OD023560,O12872,P0043,3,392.36,1177.08
OD023561,O14278,P0054,3,297.52,892.56
OD023562,O08493,P0147,4,561.52,2246.08
OD023563,O13452,P0158,1,63.81,63.81
OD023564,O18816,P0040,2,177.49,354.98
OD023565,O15325,P0123,1,100.49,100.49
OD023566,O15302,P0088,2,120.47,240.94
OD023567,O01652,P0019,1,320.63,320.63
OD023568,O09284,P0103,4,12.08,48.32
OD023569,O02269,P0078,5,259.24,1296.2
OD023570,O02344,P0139,5,507.54,2537.7
OD023571,O12498,P0181,4,137.94,551.76
OD023572,O10694,P0147,3,561.52,1684.56
OD023573,O08498,P0171,2,250.72,501.44
OD023574,O06375,P0102,3,156.97,470.91
OD023575,O09861,P0071,3,146.86,440.58
OD023576,O07702,P0154,5,207.17,1035.85
OD023577,O01856,P0110,1,114.53,114.53
OD023578,O13816,P0083,1,160.78,160.78
OD023579,O04883,P0175,1,123.39,123.39
OD023580,O15447,P0140,5,28.02,140.1
OD023581,O13996,P0029,2,54.7,109.4
OD023582,O02570,P0121,3,491.35,1474.05
OD023583,O08333,P0039,4,498.62,1994.48
OD023584,O12293,P0043,1,392.36,392.36
OD023585,O07760,P0189,3,458.99,1376.97
OD023586,O16580,P0033,2,62.77,125.54
OD023587,O00728,P0022,1,343.21,343.21
OD023588,O02532,P0037,5,142.32,711.6
OD023589,O16339,P0048,2,449.27,898.54
OD023590,O08932,P0023,5,444.86,2224.3
OD023591,O15219,P0012,4,497.52,1990.08
OD023592,O12241,P0125,5,258.01,1290.05
OD023593,O16996,P0073,5,171.9,859.5
OD023594,O18843,P0050,5,430.99,2154.95
OD023595,O08048,P0025,3,209.5,628.5
OD023596,O02849,P0165,3,256.81,770.43
OD023597,O16722,P0118,4,199.52,798.08
OD023598,O15028,P0172,1,292.58,292.58
OD023599,O17827,P0075,2,269.25,538.5
OD023600,O11248,P0056,2,516.74,1033.48
OD023601,O19859,P0022,5,343.21,1716.05
OD023602,O16647,P0180,1,47.57,47.57
OD023603,O12975,P0025,2,209.5,419.0
OD023604,O01514,P0187,4,281.72,1126.88
OD023605,O14584,P0147,3,561.52,1684.56
OD023606,O10778,P0134,3,317.66,952.98
OD023607,O04057,P0191,3,129.56,388.68
OD023608,O10397,P0089,1,535.94,535.94
OD023609,O08390,P0107,5,318.81,1594.05
OD023610,O16860,P0119,2,184.94,369.88
OD023611,O16495,P0117,2,399.85,799.7
OD023612,O08848,P0152,5,373.01,1865.05
OD023613,O00653,P0027,1,344.79,344.79
OD023614,O13492,P0171,4,250.72,1002.88
OD023615,O07160,P0083,3,160.78,482.34
OD023616,O08401,P0154,3,207.17,621.51
OD023617,O02651,P0056,2,516.74,1033.48
OD023618,O16835,P0143,3,194.05,582.15
OD023619,O16646,P0159,1,473.08,473.08
OD023620,O05578,P0036,3,160.41,481.23
OD023621,O00107,P0056,2,516.74,1033.48
OD023622,O07714,P0153,4,416.39,1665.56
OD023623,O12419,P0119,2,184.94,369.88
OD023624,O05032,P0089,1,535.94,535.94
OD023625,O05282,P0008,4,223.46,893.84
OD023626,O16841,P0014,4,520.3,2081.2
OD023627,O09645,P0096,5,501.09,2505.45
OD023628,O04264,P0118,3,199.52,598.56
OD023629,O16018,P0112,5,423.38,2116.9
OD023630,O13632,P0161,4,254.55,1018.2
OD023631,O01699,P0018,2,278.04,556.08
OD023632,O07538,P0028,5,370.0,1850.0
OD023633,O01128,P0193,4,489.97,1959.88
OD023634,O09368,P0195,2,512.77,1025.54
OD023635,O15460,P0062,3,354.7,1064.1
OD023636,O12556,P0180,3,47.57,142.71
OD023637,O03267,P0005,2,168.41,336.82
OD023638,O01844,P0186,2,101.22,202.44
OD023639,O08074,P0083,5,160.78,803.9
OD023640,O06731,P0040,3,177.49,532.47
OD023641,O14244,P0045,2,79.84,159.68
OD023642,O06256,P0086,3,382.17,1146.51
OD023643,O10302,P0006,3,549.08,1647.24
OD023644,O16942,P0177,3,328.46,985.38
OD023645,O01296,P0156,3,169.31,507.93
OD023646,O08062,P0112,5,423.38,2116.9
OD023647,O17076,P0175,3,123.39,370.17
OD023648,O02185,P0029,4,54.7,218.8
OD023649,O13315,P0195,1,512.77,512.77
OD023650,O04483,P0105,1,215.98,215.98
OD023651,O05341,P0094,5,239.61,1198.05
OD023652,O07357,P0142,2,303.12,606.24
OD023653,O12917,P0011,2,216.91,433.82
OD023654,O10134,P0042,1,313.18,313.18
OD023655,O15701,P0200,3,378.2,1134.6
OD023656,O03621,P0061,1,164.97,164.97
OD023657,O03073,P0002,1,478.19,478.19
OD023658,O08296,P0124,5,483.43,2417.15
OD023659,O04381,P0135,1,529.51,529.51
OD023660,O02684,P0098,3,246.17,738.51
OD023661,O18094,P0014,3,520.3,1560.9
OD023662,O18454,P0135,2,529.51,1059.02
OD023663,O18921,P0175,5,123.39,616.95
OD023664,O10976,P0173,1,336.58,336.58
OD023665,O04646,P0024,2,283.22,566.44
OD023666,O15012,P0008,5,223.46,1117.3
OD023667,O00439,P0121,2,491.35,982.7
OD023668,O19452,P0157,4,117.69,470.76
OD023669,O15615,P0162,4,80.7,322.8
OD023670,O17356,P0194,3,548.36,1645.08
OD023671,O16223,P0104,5,342.08,1710.4
OD023672,O03618,P0026,3,526.93,1580.79
OD023673,O06186,P0168,3,417.68,1253.04
OD023674,O19544,P0115,5,590.53,2952.65
OD023675,O06670,P0051,4,516.1,2064.4
OD023676,O15166,P0103,2,12.08,24.16
OD023677,O01530,P0041,5,500.86,2504.3
OD023678,O04430,P0055,2,146.64,293.28
OD023679,O16330,P0007,3,416.37,1249.11
OD023680,O15717,P0011,2,216.91,433.82
OD023681,O12636,P0193,3,489.97,1469.91
OD023682,O15063,P0152,5,373.01,1865.05
OD023683,O19560,P0131,1,334.29,334.29
OD023684,O19505,P0125,2,258.01,516.02
OD023685,O00725,P0121,1,491.35,491.35
OD023686,O09524,P0011,3,216.91,650.73
OD023687,O15748,P0003,5,27.57,137.85
OD023688,O09997,P0194,5,548.36,2741.8
OD023689,O07346,P0018,1,278.04,278.04
OD023690,O02278,P0083,1,160.78,160.78
OD023691,O19111,P0040,5,177.49,887.45
OD023692,O07880,P0199,1,568.56,568.56
OD023693,O02699,P0131,4,334.29,1337.16
OD023694,O13077,P0165,4,256.81,1027.24
OD023695,O14224,P0035,3,427.56,1282.68
OD023696,O11258,P0179,4,115.48,461.92
OD023697,O14841,P0060,4,327.36,1309.44
OD023698,O14645,P0121,3,491.35,1474.05
OD023699,O04270,P0098,3,246.17,738.51
OD023700,O08974,P0181,3,137.94,413.82
OD023701,O18443,P0054,1,297.52,297.52
OD023702,O07053,P0045,3,79.84,239.52
OD023703,O13567,P0027,5,344.79,1723.95
OD023704,O18129,P0134,4,317.66,1270.64
OD023705,O15260,P0128,1,544.24,544.24
OD023706,O12594,P0004,1,101.47,101.47
OD023707,O17691,P0093,1,524.41,524.41
OD023708,O10994,P0044,3,391.56,1174.68
OD023709,O19752,P0016,2,34.47,68.94
OD023710,O14055,P0158,3,63.81,191.43
OD023711,O12088,P0038,2,162.92,325.84
OD023712,O10203,P0193,3,489.97,1469.91
OD023713,O10686,P0023,2,444.86,889.72
OD023714,O13576,P0015,5,356.28,1781.4
OD023715,O14583,P0058,3,451.98,1355.94
OD023716,O14004,P0185,4,279.65,1118.6
OD023717,O14388,P0054,4,297.52,1190.08
OD023718,O13979,P0050,3,430.99,1292.97
OD023719,O00261,P0022,2,343.21,686.42
