OrderID,CustomerID,StoreID,OrderDate,OrderTime,OrderDateTime,Status,TotalAmount,DeliveryTime_minutes
O13095,C1177,S015,2025-11-21,21:11:45,2025-11-21 21:11:45,completed,1072.94,34
O13096,C0063,S031,2025-11-20,22:46:38,2025-11-20 22:46:38,cancelled,0.0,0
O13097,C1541,S024,2025-10-29,10:56:13,2025-10-29 10:56:13,completed,1616.27,25
O13098,C2490,S021,2025-11-19,09:04:29,2025-11-19 09:04:29,completed,862.01,23
O13099,C2013,S038,2025-10-24,17:09:58,2025-10-24 17:09:58,cancelled,0.0,0
O13100,C1017,S011,2025-10-25,15:58:21,2025-10-25 15:58:21,completed,277.51,22
O13101,C2047,S037,2025-11-17,16:53:48,2025-11-17 16:53:48,completed,573.01,22
O13102,C0746,S031,2025-11-13,05:07:55,2025-11-13 05:07:55,cancelled,0.0,0
O13103,C0819,S039,2025-11-17,11:34:48,2025-11-17 11:34:48,cancelled,0.0,0
O13104,C2308,S022,2025-11-15,04:54:40,2025-11-15 04:54:40,cancelled,0.0,0
O13105,C0053,S020,2025-11-02,01:31:38,2025-11-02 01:31:38,completed,1559.86,29
O13106,C2146,S016,2025-10-31,12:59:27,2025-10-31 12:59:27,cancelled,0.0,0
O13107,C0269,S022,2025-10-29,10:42:24,2025-10-29 10:42:24,completed,235.3,39
O13108,C0372,S014,2025-11-29,00:56:47,2025-11-29 00:56:47,completed,502.88,33
O13109,C2771,S006,2025-10-29,20:14:34,2025-10-29 20:14:34,cancelled,0.0,0
O13110,C1534,S025,2025-11-14,19:11:28,2025-11-14 19:11:28,cancelled,0.0,0
O13111,C0797,S012,2025-11-07,10:10:33,2025-11-07 10:10:33,cancelled,0.0,0
O13112,C0342,S008,2025-11-09,17:36:02,2025-11-09 17:36:02,completed,1830.29,25
O13113,C2921,S014,2025-11-09,20:49:56,2025-11-09 20:49:56,completed,1702.62,36
O13114,C1932,S010,2025-10-20,20:45:35,2025-10-20 20:45:35,completed,1029.88,45
O13115,C0665,S025,2025-11-14,14:30:11,2025-11-14 14:30:11,completed,486.9,27
O13116,C2772,S026,2025-11-08,22:00:55,2025-11-08 22:00:55,completed,1180.36,21
O13117,C0867,S016,2025-11-02,08:57:14,2025-11-02 08:57:14,completed,1524.79,15
O13118,C1058,S002,2025-11-20,09:27:10,2025-11-20 09:27:10,completed,1334.58,20
O13119,C0928,S004,2025-11-09,02:20:33,2025-11-09 02:20:33,completed,162.82,31
O13120,C2099,S036,2025-11-13,16:35:46,2025-11-13 16:35:46,cancelled,0.0,0
O13121,C2144,S011,2025-10-19,07:50:14,2025-10-19 07:50:14,cancelled,0.0,0
O13122,C0310,S007,2025-11-22,22:00:07,2025-11-22 22:00:07,cancelled,0.0,0
O13123,C0490,S018,2025-11-11,13:03:07,2025-11-11 13:03:07,completed,642.73,36
O13124,C1144,S050,2025-11-24,15:54:08,2025-11-24 15:54:08,cancelled,0.0,0
O13125,C2426,S023,2025-11-25,10:54:22,2025-11-25 10:54:22,cancelled,0.0,0
O13126,C2946,S002,2025-10-31,19:30:57,2025-10-31 19:30:57,cancelled,0.0,0
O13127,C0642,S037,2025-11-23,06:12:22,2025-11-23 06:12:22,cancelled,0.0,0
O13128,C1706,S036,2025-12-01,15:54:20,2025-12-01 15:54:20,cancelled,0.0,0
O13129,C2426,S035,2025-11-21,16:46:59,2025-11-21 16:46:59,cancelled,0.0,0
O13130,C0708,S039,2025-11-10,06:23:00,2025-11-10 06:23:00,completed,1395.52,45
O13131,C1940,S050,2025-11-23,08:20:46,2025-11-23 08:20:46,completed,67.28,28
O13132,C1045,S001,2025-10-29,05:02:49,2025-10-29 05:02:49,completed,790.63,15
O13133,C0492,S048,2025-11-17,10:10:19,2025-11-17 10:10:19,cancelled,0.0,0
O13134,C2693,S026,2025-11-04,20:54:35,2025-11-04 20:54:35,completed,668.53,25
O13135,C2170,S042,2025-11-22,16:13:41,2025-11-22 16:13:41,cancelled,0.0,0
O13136,C1582,S030,2025-11-11,16:26:17,2025-11-11 16:26:17,cancelled,0.0,0
O13137,C1958,S033,2025-10-29,00:00:45,2025-10-29 00:00:45,cancelled,0.0,0
O13138,C0256,S011,2025-11-18,11:03:50,2025-11-18 11:03:50,completed,1700.62,31
O13139,C0515,S012,2025-10-31,10:37:04,2025-10-31 10:37:04,completed,1736.42,37
O13140,C0010,S050,2025-11-04,09:00:27,2025-11-04 09:00:27,cancelled,0.0,0
O13141,C1260,S015,2025-11-07,07:45:00,2025-11-07 07:45:00,completed,1054.92,18
O13142,C0075,S046,2025-11-27,03:06:21,2025-11-27 03:06:21,cancelled,0.0,0
O13143,C0344,S048,2025-11-20,19:46:41,2025-11-20 19:46:41,cancelled,0.0,0
O13144,C0257,S046,2025-11-10,04:19:59,2025-11-10 04:19:59,completed,1946.44,37
O13145,C2067,S028,2025-12-01,15:00:05,2025-12-01 15:00:05,cancelled,0.0,0
O13146,C2204,S015,2025-10-30,02:14:13,2025-10-30 02:14:13,cancelled,0.0,0
O13147,C1155,S016,2025-11-28,21:51:08,2025-11-28 21:51:08,completed,1255.33,22
O13148,C0902,S049,2025-11-08,08:53:07,2025-11-08 08:53:07,completed,1762.53,43
O13149,C1911,S038,2025-11-01,15:53:11,2025-11-01 15:53:11,completed,1908.09,38
O13150,C1868,S035,2025-11-25,04:58:30,2025-11-25 04:58:30,completed,1929.38,26
O13151,C1776,S031,2025-11-12,08:31:40,2025-11-12 08:31:40,cancelled,0.0,0
O13152,C1090,S023,2025-11-04,15:18:09,2025-11-04 15:18:09,completed,1593.75,16
O13153,C0823,S050,2025-10-24,23:06:21,2025-10-24 23:06:21,cancelled,0.0,0
O13154,C2619,S008,2025-10-25,09:19:06,2025-10-25 09:19:06,cancelled,0.0,0
O13155,C0198,S026,2025-11-08,15:11:07,2025-11-08 15:11:07,completed,285.08,23
O13156,C1587,S031,2025-11-23,00:33:16,2025-11-23 00:33:16,cancelled,0.0,0
O13157,C1139,S044,2025-11-10,12:50:54,2025-11-10 12:50:54,cancelled,0.0,0
O13158,C1895,S026,2025-11-19,14:49:55,2025-11-19 14:49:55,completed,584.25,44
O13159,C2089,S004,2025-11-16,14:26:23,2025-11-16 14:26:23,completed,827.33,31
O13160,C0890,S008,2025-11-23,02:12:15,2025-11-23 02:12:15,cancelled,0.0,0
O13161,C1507,S020,2025-10-21,15:12:30,2025-10-21 15:12:30,completed,739.73,20
O13162,C2160,S040,2025-11-19,15:24:28,2025-11-19 15:24:28,cancelled,0.0,0
O13163,C0434,S002,2025-10-22,09:30:21,2025-10-22 09:30:21,completed,1232.37,17
O13164,C2961,S003,2025-11-29,19:53:16,2025-11-29 19:53:16,completed,1264.66,29
O13165,C2098,S003,2025-11-03,19:05:30,2025-11-03 19:05:30,completed,1927.05,23
O13166,C0963,S048,2025-11-30,23:17:34,2025-11-30 23:17:34,cancelled,0.0,0
O13167,C0755,S023,2025-11-28,03:25:53,2025-11-28 03:25:53,completed,1356.92,17
O13168,C1779,S033,2025-10-21,12:38:01,2025-10-21 12:38:01,cancelled,0.0,0
O13169,C1064,S009,2025-11-08,09:56:11,2025-11-08 09:56:11,completed,1175.56,21
O13170,C1438,S031,2025-10-30,18:11:38,2025-10-30 18:11:38,completed,1218.84,45
O13171,C0642,S036,2025-10-30,16:40:26,2025-10-30 16:40:26,completed,50.91,21
O13172,C2897,S032,2025-11-16,18:08:05,2025-11-16 18:08:05,completed,1034.11,41
O13173,C0602,S008,2025-11-07,19:22:44,2025-11-07 19:22:44,cancelled,0.0,0
O13174,C2235,S019,2025-11-17,01:10:54,2025-11-17 01:10:54,completed,290.87,25
O13175,C1985,S006,2025-11-12,05:19:21,2025-11-12 05:19:21,completed,1304.85,36
O13176,C2114,S032,2025-11-08,19:53:52,2025-11-08 19:53:52,completed,147.07,42
O13177,C0883,S042,2025-11-22,22:24:48,2025-11-22 22:24:48,completed,354.78,31
O13178,C1288,S005,2025-11-02,20:03:18,2025-11-02 20:03:18,completed,465.72,18
O13179,C2178,S007,2025-11-24,12:25:47,2025-11-24 12:25:47,completed,201.49,32
O13180,C2246,S036,2025-11-15,11:31:33,2025-11-15 11:31:33,completed,538.05,39
O13181,C2066,S027,2025-12-01,00:50:28,2025-12-01 00:50:28,completed,1586.89,20
O13182,C2109,S021,2025-11-28,09:01:42,2025-11-28 09:01:42,cancelled,0.0,0
O13183,C1042,S043,2025-11-29,02:59:29,2025-11-29 02:59:29,cancelled,0.0,0
O13184,C0276,S042,2025-11-21,22:57:18,2025-11-21 22:57:18,completed,431.17,24
O13185,C0402,S009,2025-11-21,16:38:13,2025-11-21 16:38:13,cancelled,0.0,0
O13186,C1998,S029,2025-10-30,13:54:25,2025-10-30 13:54:25,cancelled,0.0,0
O13187,C1100,S037,2025-11-22,18:36:53,2025-11-22 18:36:53,cancelled,0.0,0
O13188,C2588,S029,2025-11-03,09:42:22,2025-11-03 09:42:22,cancelled,0.0,0
O13189,C2980,S031,2025-11-02,18:47:45,2025-11-02 18:47:45,completed,841.85,28
O13190,C0894,S048,2025-11-06,12:20:24,2025-11-06 12:20:24,completed,1995.57,43
O13191,C2825,S028,2025-10-29,02:23:40,2025-10-29 02:23:40,completed,1136.08,40
O13192,C0828,S031,2025-11-28,19:57:33,2025-11-28 19:57:33,cancelled,0.0,0
O13193,C2435,S015,2025-11-25,13:44:44,2025-11-25 13:44:44,completed,680.88,36
O13194,C2955,S039,2025-11-29,06:43:26,2025-11-29 06:43:26,completed,1938.52,45
O13195,C1574,S024,2025-11-20,19:21:46,2025-11-20 19:21:46,cancelled,0.0,0
O13196,C0455,S014,2025-11-04,19:21:29,2025-11-04 19:21:29,cancelled,0.0,0
O13197,C0665,S042,2025-11-30,16:51:29,2025-11-30 16:51:29,completed,562.13,31
O13198,C0221,S007,2025-10-22,14:26:16,2025-10-22 14:26:16,cancelled,0.0,0
O13199,C2879,S013,2025-11-10,07:26:47,2025-11-10 07:26:47,cancelled,0.0,0
O13200,C0515,S037,2025-11-27,03:18:00,2025-11-27 03:18:00,completed,864.81,35
O13201,C1315,S046,2025-10-19,03:44:55,2025-10-19 03:44:55,completed,637.02,38
O13202,C0592,S031,2025-10-18,08:08:52,2025-10-18 08:08:52,completed,1563.9,38
O13203,C1580,S023,2025-10-20,19:21:25,2025-10-20 19:21:25,cancelled,0.0,0
O13204,C0308,S026,2025-11-20,04:11:56,2025-11-20 04:11:56,cancelled,0.0,0
O13205,C0550,S046,2025-11-15,08:41:43,2025-11-15 08:41:43,completed,256.64,32
O13206,C1492,S011,2025-10-25,20:30:26,2025-10-25 20:30:26,completed,1147.79,15
O13207,C0695,S002,2025-10-20,23:35:53,2025-10-20 23:35:53,cancelled,0.0,0
O13208,C0485,S043,2025-11-09,05:01:06,2025-11-09 05:01:06,completed,411.81,43
O13209,C0881,S038,2025-11-07,23:47:13,2025-11-07 23:47:13,completed,1827.5,24
O13210,C1842,S005,2025-11-27,16:52:18,2025-11-27 16:52:18,completed,1166.47,29
O13211,C1997,S009,2025-10-21,09:19:00,2025-10-21 09:19:00,completed,1430.08,41
O13212,C2351,S012,2025-11-01,23:38:35,2025-11-01 23:38:35,completed,1987.22,37
O13213,C0345,S042,2025-11-15,10:09:48,2025-11-15 10:09:48,completed,872.93,27
O13214,C0857,S032,2025-10-22,17:37:42,2025-10-22 17:37:42,completed,618.26,21
O13215,C1255,S015,2025-10-28,13:32:39,2025-10-28 13:32:39,cancelled,0.0,0
O13216,C1080,S009,2025-11-17,16:43:52,2025-11-17 16:43:52,completed,523.21,36
O13217,C0613,S024,2025-11-24,14:21:51,2025-11-24 14:21:51,cancelled,0.0,0
O13218,C2891,S010,2025-11-27,02:03:43,2025-11-27 02:03:43,completed,557.25,19
O13219,C2377,S010,2025-10-22,09:38:49,2025-10-22 09:38:49,completed,1957.4,16
O13220,C0214,S008,2025-11-11,22:37:25,2025-11-11 22:37:25,cancelled,0.0,0
O13221,C2829,S039,2025-10-25,09:25:07,2025-10-25 09:25:07,completed,1946.41,39
O13222,C1555,S019,2025-11-05,02:25:48,2025-11-05 02:25:48,completed,1529.11,24
O13223,C2728,S030,2025-11-14,03:39:50,2025-11-14 03:39:50,cancelled,0.0,0
O13224,C0248,S006,2025-11-02,22:56:41,2025-11-02 22:56:41,cancelled,0.0,0
O13225,C0568,S045,2025-10-31,22:05:12,2025-10-31 22:05:12,completed,1268.66,20
O13226,C0680,S040,2025-11-27,07:23:53,2025-11-27 07:23:53,completed,761.95,23
O13227,C2943,S013,2025-11-24,02:01:30,2025-11-24 02:01:30,cancelled,0.0,0
O13228,C2684,S036,2025-10-22,03:53:37,2025-10-22 03:53:37,completed,790.45,24
O13229,C0005,S020,2025-11-20,01:28:02,2025-11-20 01:28:02,cancelled,0.0,0
O13230,C2230,S034,2025-10-24,03:35:39,2025-10-24 03:35:39,completed,1666.85,30
O13231,C2294,S034,2025-11-16,13:38:04,2025-11-16 13:38:04,completed,879.57,25
O13232,C0559,S028,2025-11-14,21:50:17,2025-11-14 21:50:17,completed,871.04,38
O13233,C2088,S032,2025-11-29,09:48:05,2025-11-29 09:48:05,cancelled,0.0,0
O13234,C0895,S016,2025-11-02,06:04:23,2025-11-02 06:04:23,completed,358.79,31
O13235,C0957,S036,2025-11-15,00:57:14,2025-11-15 00:57:14,cancelled,0.0,0
O13236,C1028,S012,2025-11-27,05:46:59,2025-11-27 05:46:59,cancelled,0.0,0
O13237,C0345,S022,2025-10-22,21:59:00,2025-10-22 21:59:00,completed,1020.31,30
O13238,C1057,S017,2025-10-24,16:18:47,2025-10-24 16:18:47,completed,210.91,25
O13239,C0699,S008,2025-11-30,00:16:20,2025-11-30 00:16:20,cancelled,0.0,0
O13240,C2542,S032,2025-11-30,15:39:40,2025-11-30 15:39:40,cancelled,0.0,0
O13241,C1130,S002,2025-11-18,16:02:28,2025-11-18 16:02:28,completed,1811.13,41
O13242,C1245,S028,2025-11-23,16:56:34,2025-11-23 16:56:34,completed,114.6,35
O13243,C0838,S005,2025-10-27,02:05:24,2025-10-27 02:05:24,cancelled,0.0,0
O13244,C0376,S012,2025-11-22,09:11:03,2025-11-22 09:11:03,completed,1000.85,23
O13245,C2669,S022,2025-11-29,02:27:01,2025-11-29 02:27:01,cancelled,0.0,0
O13246,C0764,S041,2025-11-23,06:39:58,2025-11-23 06:39:58,completed,1766.32,43
O13247,C2325,S050,2025-10-31,14:46:23,2025-10-31 14:46:23,completed,1473.65,38
O13248,C0633,S014,2025-10-26,02:21:15,2025-10-26 02:21:15,cancelled,0.0,0
O13249,C1268,S042,2025-10-29,22:01:26,2025-10-29 22:01:26,cancelled,0.0,0
O13250,C2387,S002,2025-11-27,07:15:55,2025-11-27 07:15:55,cancelled,0.0,0
O13251,C1277,S034,2025-11-28,22:17:52,2025-11-28 22:17:52,completed,53.28,39
O13252,C1291,S028,2025-10-26,13:35:08,2025-10-26 13:35:08,completed,1994.13,21
O13253,C0146,S030,2025-11-20,00:12:48,2025-11-20 00:12:48,completed,274.34,29
O13254,C0174,S011,2025-11-21,02:01:46,2025-11-21 02:01:46,completed,1314.14,44
O13255,C0490,S021,2025-10-21,08:33:36,2025-10-21 08:33:36,cancelled,0.0,0
O13256,C1440,S003,2025-11-17,15:46:15,2025-11-17 15:46:15,completed,1589.19,40
O13257,C1402,S005,2025-11-16,10:23:04,2025-11-16 10:23:04,completed,54.53,26
O13258,C1645,S041,2025-10-28,00:48:00,2025-10-28 00:48:00,cancelled,0.0,0
O13259,C0617,S022,2025-10-29,08:56:32,2025-10-29 08:56:32,completed,1724.17,15
O13260,C2699,S044,2025-11-16,09:19:33,2025-11-16 09:19:33,cancelled,0.0,0
O13261,C1816,S009,2025-11-24,09:51:07,2025-11-24 09:51:07,completed,1815.01,45
O13262,C1290,S046,2025-11-03,13:09:21,2025-11-03 13:09:21,cancelled,0.0,0
O13263,C1074,S035,2025-11-28,20:02:51,2025-11-28 20:02:51,completed,1028.66,41
O13264,C2357,S001,2025-11-28,21:57:56,2025-11-28 21:57:56,completed,244.46,15
O13265,C1533,S048,2025-11-18,10:32:07,2025-11-18 10:32:07,completed,1400.07,40
O13266,C0276,S007,2025-11-28,04:42:34,2025-11-28 04:42:34,cancelled,0.0,0
O13267,C1684,S047,2025-11-06,07:54:32,2025-11-06 07:54:32,cancelled,0.0,0
O13268,C1322,S019,2025-11-05,21:38:42,2025-11-05 21:38:42,cancelled,0.0,0
O13269,C0910,S030,2025-10-28,04:05:53,2025-10-28 04:05:53,cancelled,0.0,0
O13270,C1822,S026,2025-11-03,13:38:26,2025-11-03 13:38:26,completed,1295.34,38
O13271,C0339,S046,2025-11-03,13:38:56,2025-11-03 13:38:56,cancelled,0.0,0
O13272,C0972,S013,2025-11-26,02:40:51,2025-11-26 02:40:51,cancelled,0.0,0
O13273,C1201,S012,2025-11-30,06:16:18,2025-11-30 06:16:18,cancelled,0.0,0
O13274,C0431,S044,2025-11-29,01:31:56,2025-11-29 01:31:56,completed,57.79,21
O13275,C2171,S023,2025-11-19,20:57:38,2025-11-19 20:57:38,cancelled,0.0,0
O13276,C0201,S036,2025-11-27,12:17:01,2025-11-27 12:17:01,cancelled,0.0,0
O13277,C2507,S040,2025-11-28,19:39:06,2025-11-28 19:39:06,cancelled,0.0,0
O13278,C2556,S014,2025-11-09,17:27:30,2025-11-09 17:27:30,cancelled,0.0,0
O13279,C0564,S031,2025-10-26,04:59:45,2025-10-26 04:59:45,cancelled,0.0,0
O13280,C1885,S049,2025-10-29,16:04:43,2025-10-29 16:04:43,completed,766.29,30
O13281,C2857,S019,2025-11-24,06:51:11,2025-11-24 06:51:11,cancelled,0.0,0
O13282,C2298,S023,2025-10-24,14:40:59,2025-10-24 14:40:59,cancelled,0.0,0
O13283,C2015,S015,2025-10-25,04:11:55,2025-10-25 04:11:55,completed,780.17,45
O13284,C1840,S010,2025-10-22,16:02:38,2025-10-22 16:02:38,completed,1296.61,39
O13285,C1939,S049,2025-11-30,11:50:43,2025-11-30 11:50:43,cancelled,0.0,0
O13286,C0018,S019,2025-10-21,15:19:40,2025-10-21 15:19:40,completed,151.07,43
O13287,C1716,S014,2025-10-19,00:59:43,2025-10-19 00:59:43,cancelled,0.0,0
O13288,C1487,S041,2025-11-10,08:50:50,2025-11-10 08:50:50,cancelled,0.0,0
O13289,C0653,S012,2025-11-16,14:13:29,2025-11-16 14:13:29,completed,1417.24,20
O13290,C0328,S015,2025-11-01,22:08:21,2025-11-01 22:08:21,cancelled,0.0,0
O13291,C1860,S047,2025-10-24,03:59:55,2025-10-24 03:59:55,completed,137.6,27
O13292,C0191,S002,2025-11-07,14:26:06,2025-11-07 14:26:06,completed,1617.54,44
O13293,C1833,S028,2025-11-04,23:47:59,2025-11-04 23:47:59,completed,207.3,22
O13294,C0244,S037,2025-10-19,10:38:09,2025-10-19 10:38:09,cancelled,0.0,0
O13295,C2194,S043,2025-11-12,19:42:39,2025-11-12 19:42:39,completed,104.71,32
O13296,C2401,S046,2025-11-13,05:57:11,2025-11-13 05:57:11,completed,647.1,18
O13297,C0731,S039,2025-11-07,09:33:49,2025-11-07 09:33:49,completed,1693.06,26
O13298,C2235,S044,2025-11-04,02:42:32,2025-11-04 02:42:32,cancelled,0.0,0
O13299,C0621,S034,2025-11-22,19:28:58,2025-11-22 19:28:58,completed,1982.02,27
O13300,C1516,S013,2025-10-24,17:23:25,2025-10-24 17:23:25,cancelled,0.0,0
O13301,C1815,S036,2025-11-06,00:26:24,2025-11-06 00:26:24,completed,452.25,39
O13302,C1451,S020,2025-12-01,01:22:25,2025-12-01 01:22:25,cancelled,0.0,0
O13303,C1232,S015,2025-11-08,19:53:36,2025-11-08 19:53:36,cancelled,0.0,0
O13304,C1276,S005,2025-11-09,14:11:04,2025-11-09 14:11:04,completed,495.19,38
O13305,C2851,S003,2025-11-02,00:39:27,2025-11-02 00:39:27,completed,1531.28,39
O13306,C1794,S048,2025-11-14,03:09:16,2025-11-14 03:09:16,cancelled,0.0,0
O13307,C2441,S008,2025-10-19,08:43:49,2025-10-19 08:43:49,cancelled,0.0,0
O13308,C1468,S044,2025-10-18,04:53:47,2025-10-18 04:53:47,completed,622.75,41
O13309,C2695,S034,2025-10-30,16:16:24,2025-10-30 16:16:24,completed,283.6,45
O13310,C2775,S049,2025-11-26,07:15:09,2025-11-26 07:15:09,cancelled,0.0,0
O13311,C0325,S012,2025-11-30,15:06:00,2025-11-30 15:06:00,completed,1361.49,25
O13312,C1617,S046,2025-11-13,09:39:50,2025-11-13 09:39:50,cancelled,0.0,0
O13313,C2061,S018,2025-10-21,07:28:58,2025-10-21 07:28:58,cancelled,0.0,0
O13314,C1856,S001,2025-11-11,06:07:38,2025-11-11 06:07:38,cancelled,0.0,0
O13315,C0243,S021,2025-11-30,01:03:56,2025-11-30 01:03:56,cancelled,0.0,0
O13316,C1253,S050,2025-11-20,06:55:46,2025-11-20 06:55:46,cancelled,0.0,0
O13317,C1908,S001,2025-10-26,00:50:10,2025-10-26 00:50:10,cancelled,0.0,0
O13318,C0078,S016,2025-11-24,03:26:49,2025-11-24 03:26:49,completed,804.62,28
O13319,C0496,S009,2025-11-02,16:13:55,2025-11-02 16:13:55,completed,467.72,16
O13320,C0304,S014,2025-10-20,17:42:27,2025-10-20 17:42:27,completed,1742.43,19
O13321,C0693,S028,2025-11-23,01:29:31,2025-11-23 01:29:31,cancelled,0.0,0
O13322,C0712,S041,2025-10-30,09:59:45,2025-10-30 09:59:45,completed,698.46,40
O13323,C2679,S002,2025-10-30,17:59:52,2025-10-30 17:59:52,completed,393.8,27
O13324,C1480,S031,2025-10-22,17:31:28,2025-10-22 17:31:28,cancelled,0.0,0
O13325,C0073,S020,2025-11-17,17:32:57,2025-11-17 17:32:57,cancelled,0.0,0
O13326,C0050,S010,2025-11-25,19:02:41,2025-11-25 19:02:41,completed,351.56,21
O13327,C1581,S002,2025-11-17,19:41:36,2025-11-17 19:41:36,cancelled,0.0,0
O13328,C2421,S034,2025-11-19,04:33:53,2025-11-19 04:33:53,completed,100.76,25
O13329,C0013,S048,2025-11-30,04:28:15,2025-11-30 04:28:15,completed,1834.28,19
O13330,C2670,S013,2025-10-29,12:56:16,2025-10-29 12:56:16,completed,1813.31,26
O13331,C0340,S034,2025-11-28,10:10:07,2025-11-28 10:10:07,completed,250.09,41
O13332,C1741,S004,2025-10-26,02:39:48,2025-10-26 02:39:48,cancelled,0.0,0
O13333,C2129,S041,2025-10-28,01:47:46,2025-10-28 01:47:46,cancelled,0.0,0
O13334,C2817,S020,2025-11-01,10:58:23,2025-11-01 10:58:23,cancelled,0.0,0
O13335,C0648,S028,2025-11-05,20:29:17,2025-11-05 20:29:17,cancelled,0.0,0
O13336,C1971,S035,2025-11-26,15:57:44,2025-11-26 15:57:44,completed,510.35,25
O13337,C0508,S037,2025-11-03,12:09:01,2025-11-03 12:09:01,cancelled,0.0,0
O13338,C0161,S021,2025-10-18,06:29:28,2025-10-18 06:29:28,completed,1698.89,43
O13339,C2929,S036,2025-11-10,09:45:10,2025-11-10 09:45:10,completed,923.86,33
O13340,C2917,S031,2025-11-26,07:56:16,2025-11-26 07:56:16,cancelled,0.0,0
O13341,C2414,S049,2025-10-20,08:10:30,2025-10-20 08:10:30,completed,284.24,25
O13342,C1162,S042,2025-11-05,14:31:08,2025-11-05 14:31:08,cancelled,0.0,0
O13343,C2339,S020,2025-11-22,21:15:50,2025-11-22 21:15:50,cancelled,0.0,0
O13344,C1640,S016,2025-11-02,16:47:15,2025-11-02 16:47:15,completed,1549.51,31
O13345,C1458,S046,2025-11-11,06:00:24,2025-11-11 06:00:24,cancelled,0.0,0
O13346,C0314,S024,2025-11-10,01:06:37,2025-11-10 01:06:37,cancelled,0.0,0
O13347,C1586,S009,2025-11-24,06:28:04,2025-11-24 06:28:04,completed,1895.16,45
O13348,C1204,S028,2025-11-15,08:07:18,2025-11-15 08:07:18,completed,1402.28,37
O13349,C2389,S020,2025-10-23,02:18:32,2025-10-23 02:18:32,completed,1835.86,34
O13350,C1531,S039,2025-11-19,13:36:34,2025-11-19 13:36:34,completed,298.69,16
O13351,C0971,S028,2025-10-31,21:52:34,2025-10-31 21:52:34,completed,219.8,44
O13352,C0754,S005,2025-11-15,12:14:00,2025-11-15 12:14:00,cancelled,0.0,0
O13353,C2838,S048,2025-11-10,04:28:46,2025-11-10 04:28:46,cancelled,0.0,0
O13354,C2838,S009,2025-11-15,22:13:11,2025-11-15 22:13:11,cancelled,0.0,0
O13355,C0883,S026,2025-10-28,18:26:22,2025-10-28 18:26:22,cancelled,0.0,0
O13356,C0447,S001,2025-11-18,12:02:18,2025-11-18 12:02:18,completed,703.77,15
O13357,C1325,S025,2025-10-25,06:21:13,2025-10-25 06:21:13,cancelled,0.0,0
O13358,C0947,S011,2025-11-15,15:32:40,2025-11-15 15:32:40,completed,1825.54,37
O13359,C2805,S002,2025-10-25,22:03:50,2025-10-25 22:03:50,completed,1369.51,32
O13360,C0539,S027,2025-11-25,04:19:27,2025-11-25 04:19:27,cancelled,0.0,0
O13361,C2985,S013,2025-11-24,21:40:10,2025-11-24 21:40:10,completed,903.27,27
O13362,C0682,S038,2025-10-26,07:45:10,2025-10-26 07:45:10,cancelled,0.0,0
O13363,C0335,S028,2025-10-20,17:57:24,2025-10-20 17:57:24,completed,1028.18,26
O13364,C1792,S040,2025-11-09,02:34:59,2025-11-09 02:34:59,cancelled,0.0,0
O13365,C0832,S031,2025-10-25,00:07:42,2025-10-25 00:07:42,cancelled,0.0,0
O13366,C1943,S019,2025-12-01,04:45:47,2025-12-01 04:45:47,cancelled,0.0,0
O13367,C0843,S013,2025-11-19,07:42:31,2025-11-19 07:42:31,completed,553.62,41
O13368,C1378,S032,2025-11-08,03:41:05,2025-11-08 03:41:05,cancelled,0.0,0
O13369,C1448,S036,2025-10-23,10:47:03,2025-10-23 10:47:03,cancelled,0.0,0
O13370,C0607,S020,2025-11-12,05:49:19,2025-11-12 05:49:19,completed,1004.84,41
O13371,C0243,S032,2025-11-29,22:58:21,2025-11-29 22:58:21,cancelled,0.0,0
O13372,C2140,S037,2025-11-24,20:47:42,2025-11-24 20:47:42,completed,716.71,30
O13373,C0639,S049,2025-11-20,16:52:16,2025-11-20 16:52:16,cancelled,0.0,0
O13374,C0238,S020,2025-11-03,12:02:38,2025-11-03 12:02:38,cancelled,0.0,0
O13375,C2962,S050,2025-10-31,23:28:39,2025-10-31 23:28:39,cancelled,0.0,0
O13376,C0022,S042,2025-10-28,13:27:57,2025-10-28 13:27:57,completed,1444.35,43
O13377,C2764,S006,2025-11-25,00:23:23,2025-11-25 00:23:23,cancelled,0.0,0
O13378,C0456,S004,2025-11-16,12:25:41,2025-11-16 12:25:41,completed,849.36,38
O13379,C1939,S007,2025-11-17,05:53:15,2025-11-17 05:53:15,completed,1819.35,24
O13380,C1352,S029,2025-11-27,15:48:14,2025-11-27 15:48:14,cancelled,0.0,0
O13381,C2977,S014,2025-10-29,06:27:56,2025-10-29 06:27:56,completed,112.94,40
O13382,C1555,S016,2025-10-26,14:20:30,2025-10-26 14:20:30,completed,316.24,16
O13383,C2923,S019,2025-11-01,19:52:13,2025-11-01 19:52:13,cancelled,0.0,0
O13384,C2561,S029,2025-11-10,00:16:39,2025-11-10 00:16:39,completed,1991.3,44
O13385,C0814,S044,2025-11-17,01:07:31,2025-11-17 01:07:31,completed,1689.98,38
O13386,C2137,S041,2025-11-04,20:12:46,2025-11-04 20:12:46,completed,1818.72,17
O13387,C0687,S036,2025-11-14,07:39:48,2025-11-14 07:39:48,cancelled,0.0,0
O13388,C0424,S014,2025-11-26,02:15:12,2025-11-26 02:15:12,completed,880.01,19
O13389,C1971,S019,2025-11-29,07:06:57,2025-11-29 07:06:57,completed,798.21,42
